duration,year_2008,duration_default_no,age_housing_no,balance_housing_no,duration_housing_no,duration_housing_yes,duration_loan_no,duration_contact_cellular,duration_poutcome_success,duration_poutcome_unknown,age_year_2008,duration_year_2008,campaign_year_2008,pdays_year_2008,age_year_2009,duration_year_2009,duration_year_2010,campaign_year_2010,duration_age
158,0,158,42,520,158,0,158,158,0,158,0,0,0,0,42,158,0,0,6636
358,0,358,34,1778,358,0,358,358,0,0,0,0,0,0,34,358,0,0,12172
199,0,199,61,6016,199,0,199,199,199,0,0,0,0,0,61,199,0,0,12139
272,0,272,34,527,272,0,272,272,0,272,0,0,0,0,34,272,0,0,9248
572,0,572,33,5276,572,0,572,572,0,572,0,0,0,0,33,572,0,0,18876
257,0,257,0,0,0,257,257,257,0,0,0,0,0,0,31,257,0,0,7967
76,0,76,49,402,76,0,76,76,0,76,0,0,0,0,49,76,0,0,3724
298,0,298,0,0,0,298,298,298,0,298,0,0,0,0,42,298,0,0,12516
143,0,143,78,55,143,0,143,0,0,0,0,0,0,0,78,143,0,0,11154
111,0,111,55,12401,111,0,111,0,0,0,0,0,0,0,55,111,0,0,6105
509,0,509,73,19,509,0,509,509,0,509,0,0,0,0,73,509,0,0,37157
464,0,464,54,0,464,0,464,464,0,0,0,0,0,0,54,464,0,0,25056
136,0,136,78,226,136,0,136,0,0,136,0,0,0,0,78,136,0,0,10608
312,0,312,31,2440,312,0,312,312,0,312,0,0,0,0,31,312,0,0,9672
126,0,126,0,0,0,126,126,126,0,0,0,0,0,0,60,126,0,0,7560
455,0,455,67,942,455,0,455,455,0,0,0,0,0,0,67,455,0,0,30485
368,0,368,0,0,0,368,368,368,368,0,0,0,0,0,24,368,0,0,8832
178,0,178,33,1699,178,0,178,178,178,0,0,0,0,0,33,178,0,0,5874
425,0,425,33,6699,425,0,425,425,0,0,0,0,0,0,33,425,0,0,14025
178,0,178,53,10541,178,0,178,178,0,178,0,0,0,0,53,178,0,0,9434
262,0,262,33,1536,262,0,262,262,262,0,0,0,0,0,33,262,0,0,8646
118,0,118,24,235,118,0,118,118,0,118,0,0,0,0,24,118,0,0,2832
165,0,165,32,935,165,0,165,165,165,0,0,0,0,0,32,165,0,0,5280
98,0,98,60,10861,98,0,98,98,0,0,0,0,0,0,60,98,0,0,5880
201,0,201,64,2331,201,0,201,0,0,201,0,0,0,0,64,201,0,0,12864
161,0,161,0,0,0,161,161,161,0,0,0,0,0,0,34,161,0,0,5474
696,0,696,35,1228,696,0,696,696,0,0,0,0,0,0,35,696,0,0,24360
371,0,371,0,0,0,371,371,371,0,0,0,0,0,0,53,371,0,0,19663
263,0,263,24,125,263,0,263,263,0,0,0,0,0,0,24,263,0,0,6312
235,0,235,81,9224,235,0,235,0,0,235,0,0,0,0,81,235,0,0,19035
257,0,257,0,0,0,257,257,257,0,257,0,0,0,0,27,257,0,0,6939
270,0,270,0,0,0,270,270,270,0,0,0,0,0,0,32,270,0,0,8640
347,0,347,38,3141,347,0,347,347,347,0,0,0,0,0,38,347,0,0,13186
171,0,171,0,0,0,171,171,171,171,0,0,0,0,0,47,171,0,0,8037
182,0,182,45,160,182,0,182,182,182,0,0,0,0,0,45,182,0,0,8190
193,0,193,42,2816,193,0,193,193,0,193,0,0,0,0,42,193,0,0,8106
406,0,406,63,109,406,0,406,406,0,406,0,0,0,0,63,406,0,0,25578
147,0,147,40,0,147,0,147,147,147,0,0,0,0,0,40,147,0,0,5880
318,0,318,31,2666,318,0,318,318,318,0,0,0,0,0,31,318,0,0,9858
95,0,95,44,1534,95,0,95,95,95,0,0,0,0,0,44,95,0,0,4180
89,0,89,0,0,0,89,89,89,89,0,0,0,0,0,61,89,0,0,5429
345,0,345,76,2302,345,0,345,0,0,345,0,0,0,0,76,345,0,0,26220
344,0,344,67,405,344,0,344,344,344,0,0,0,0,0,67,344,0,0,23048
266,0,266,0,0,0,266,266,266,0,0,0,0,0,0,33,266,0,0,8778
144,0,144,57,2155,144,0,0,144,0,0,0,0,0,0,57,144,0,0,8208
301,0,301,71,1311,301,0,301,301,301,0,0,0,0,0,71,301,0,0,21371
254,0,254,79,2661,254,0,254,254,0,254,0,0,0,0,79,254,0,0,20066
293,0,293,52,94,293,0,293,293,0,0,0,0,0,0,52,293,0,0,15236
185,0,185,61,4162,185,0,185,185,0,185,0,0,0,0,61,185,0,0,11285
594,0,594,48,201,594,0,594,594,594,0,0,0,0,0,48,594,0,0,28512
280,0,280,0,0,0,280,280,280,0,0,0,0,0,0,33,280,0,0,9240
213,0,213,47,0,213,0,213,213,0,0,0,0,0,0,47,213,0,0,10011
131,0,131,0,0,0,131,131,131,0,0,0,0,0,0,27,131,0,0,3537
208,0,208,70,1164,208,0,208,0,0,208,0,0,0,0,70,208,0,0,14560
133,0,133,52,1785,133,0,133,133,0,0,0,0,0,0,52,133,0,0,6916
98,0,98,32,2134,98,0,98,98,0,98,0,0,0,0,32,98,0,0,3136
516,0,516,73,9160,516,0,516,516,0,0,0,0,0,0,73,516,0,0,37668
93,0,93,63,3579,93,0,93,0,0,93,0,0,0,0,63,93,0,0,5859
269,0,269,49,3371,269,0,269,269,0,269,0,0,0,0,49,269,0,0,13181
158,0,158,35,612,158,0,158,158,0,0,0,0,0,0,35,158,0,0,5530
133,0,133,0,0,0,133,133,133,0,0,0,0,0,0,35,133,0,0,4655
406,0,406,23,598,406,0,406,406,0,0,0,0,0,0,23,406,0,0,9338
166,0,166,26,943,166,0,166,166,166,0,0,0,0,0,26,166,0,0,4316
79,0,79,58,381,79,0,79,79,0,79,0,0,0,0,58,79,0,0,4582
69,0,69,40,9366,69,0,69,69,0,69,0,0,0,0,40,69,0,0,2760
199,0,199,32,6746,199,0,199,199,0,199,0,0,0,0,32,199,0,0,6368
98,0,98,51,938,98,0,98,98,0,0,0,0,0,0,51,98,0,0,4998
131,0,131,33,1076,131,0,131,131,0,0,0,0,0,0,33,131,0,0,4323
229,0,229,0,0,0,229,229,229,229,0,0,0,0,0,35,229,0,0,8015
166,0,166,53,1624,166,0,166,166,166,0,0,0,0,0,53,166,0,0,8798
244,0,244,20,801,244,0,244,244,0,244,0,0,0,0,20,244,0,0,4880
135,0,135,28,3,135,0,135,135,0,0,0,0,0,0,28,135,0,0,3780
172,0,172,0,0,0,172,172,172,172,0,0,0,0,0,44,172,0,0,7568
241,0,241,53,4401,241,0,241,0,241,0,0,0,0,0,53,241,0,0,12773
248,0,248,39,1509,248,0,248,248,0,248,0,0,0,0,39,248,0,0,9672
513,0,513,21,123,513,0,513,0,513,0,0,0,0,0,21,513,0,0,10773
71,0,71,36,3623,71,0,71,0,71,0,0,0,0,0,36,71,0,0,2556
90,0,90,31,533,90,0,90,90,90,0,0,0,0,0,31,90,0,0,2790
227,0,227,0,0,0,227,227,227,227,0,0,0,0,0,42,227,0,0,9534
116,0,116,28,805,116,0,116,116,0,0,0,0,0,0,28,116,0,0,3248
123,0,123,27,168,123,0,123,123,123,0,0,0,0,0,27,123,0,0,3321
39,0,39,57,2299,39,0,39,39,0,39,0,0,0,0,57,39,0,0,2223
253,0,253,33,386,253,0,253,253,0,0,0,0,0,0,33,253,0,0,8349
226,0,226,29,1026,226,0,226,226,0,0,0,0,0,0,29,226,0,0,6554
177,0,177,65,1370,177,0,177,177,0,0,0,0,0,0,65,177,0,0,11505
241,0,241,54,1213,241,0,241,241,0,241,0,0,0,0,54,241,0,0,13014
702,0,702,63,8044,702,0,702,702,0,702,0,0,0,0,63,702,0,0,44226
427,0,427,72,4130,427,0,427,427,0,427,0,0,0,0,72,427,0,0,30744
110,0,110,30,2424,110,0,110,110,0,0,0,0,0,0,30,110,0,0,3300
134,0,134,51,346,134,0,134,134,0,0,0,0,0,0,51,134,0,0,6834
126,0,126,32,1331,126,0,126,126,0,0,0,0,0,0,32,126,0,0,4032
104,0,104,54,2206,104,0,104,104,0,0,0,0,0,0,54,104,0,0,5616
226,0,226,82,0,226,0,226,0,0,226,0,0,0,0,82,226,0,0,18532
89,0,89,47,4693,89,0,0,89,89,0,0,0,0,0,47,89,0,0,4183
169,0,169,0,0,0,169,169,169,169,0,0,0,0,0,48,169,0,0,8112
150,0,150,61,1720,150,0,150,150,0,0,0,0,0,0,61,150,0,0,9150
134,0,134,77,3417,134,0,134,134,0,134,0,0,0,0,77,134,0,0,10318
247,0,247,36,2971,247,0,247,247,0,0,0,0,0,0,36,247,0,0,8892
771,0,771,72,3232,771,0,771,771,0,771,0,0,0,0,72,771,0,0,55512
124,0,124,75,324,124,0,124,0,0,0,0,0,0,0,75,124,0,0,9300
189,0,189,33,280,189,0,189,189,0,189,0,0,0,0,33,189,0,0,6237
893,0,893,0,0,0,893,893,893,0,893,0,0,0,0,38,893,0,0,33934
192,0,192,27,5291,192,0,192,192,0,0,0,0,0,0,27,192,0,0,5184
366,0,366,39,64,366,0,366,366,0,0,0,0,0,0,39,366,0,0,14274
707,0,707,0,0,0,707,707,707,707,0,0,0,0,0,43,707,0,0,30401
627,0,627,33,133,627,0,627,627,627,0,0,0,0,0,33,627,0,0,20691
411,0,411,27,4745,411,0,411,0,0,0,0,0,0,0,27,411,0,0,11097
176,0,176,0,0,0,176,176,176,176,0,0,0,0,0,50,176,0,0,8800
350,0,350,50,2794,350,0,350,350,350,0,0,0,0,0,50,350,0,0,17500
131,0,131,43,1854,131,0,131,131,131,0,0,0,0,0,43,131,0,0,5633
202,0,202,64,2031,202,0,202,202,0,202,0,0,0,0,64,202,0,0,12928
181,0,181,0,0,0,181,181,181,181,0,0,0,0,0,45,181,0,0,8145
122,0,122,76,3324,122,0,122,122,122,0,0,0,0,0,76,122,0,0,9272
2184,0,2184,63,5112,2184,0,2184,0,0,0,0,0,0,0,63,2184,0,0,137592
135,0,135,81,5220,135,0,135,0,0,0,0,0,0,0,81,135,0,0,10935
212,0,212,77,2590,212,0,212,0,0,0,0,0,0,0,77,212,0,0,16324
186,0,186,71,2600,186,0,186,186,186,0,0,0,0,0,71,186,0,0,13206
180,0,180,46,2671,180,0,180,180,180,0,0,0,0,0,46,180,0,0,8280
226,0,226,0,0,0,226,226,226,226,0,0,0,0,0,39,226,0,0,8814
122,0,122,38,1438,122,0,122,122,0,122,0,0,0,0,38,122,0,0,4636
137,0,137,75,2199,137,0,137,0,0,137,0,0,0,0,75,137,0,0,10275
122,0,122,37,115,122,0,122,122,0,0,0,0,0,0,37,122,0,0,4514
210,0,210,18,608,210,0,210,210,210,0,0,0,0,0,18,210,0,0,3780
495,0,495,58,462,495,0,495,495,495,0,0,0,0,0,58,495,0,0,28710
632,0,632,61,1471,632,0,632,632,0,0,0,0,0,0,61,632,0,0,38552
167,0,167,44,14,167,0,167,167,167,0,0,0,0,0,44,167,0,0,7348
259,0,259,67,1146,259,0,259,259,0,0,0,0,0,0,67,259,0,0,17353
264,0,264,61,2863,264,0,264,264,0,264,0,0,0,0,61,264,0,0,16104
239,0,239,31,181,239,0,239,239,239,0,0,0,0,0,31,239,0,0,7409
381,0,381,61,3114,381,0,381,381,0,381,0,0,0,0,61,381,0,0,23241
193,0,193,36,376,193,0,193,193,193,0,0,0,0,0,36,193,0,0,6948
271,0,271,56,9367,271,0,271,0,271,0,0,0,0,0,56,271,0,0,15176
332,0,332,74,0,332,0,332,0,332,0,0,0,0,0,74,332,0,0,24568
227,0,227,62,0,227,0,227,227,0,227,0,0,0,0,62,227,0,0,14074
182,0,182,0,0,0,182,182,182,182,0,0,0,0,0,33,182,0,0,6006
256,0,256,24,382,256,0,256,256,0,0,0,0,0,0,24,256,0,0,6144
139,0,139,33,2465,139,0,139,139,139,0,0,0,0,0,33,139,0,0,4587
95,0,95,34,2599,95,0,95,95,95,0,0,0,0,0,34,95,0,0,3230
130,0,130,33,920,130,0,130,130,0,0,0,0,0,0,33,130,0,0,4290
295,0,295,0,0,0,295,0,295,295,0,0,0,0,0,34,295,0,0,10030
301,0,301,58,169,301,0,301,301,0,0,0,0,0,0,58,301,0,0,17458
1011,0,1011,61,209,1011,0,1011,1011,1011,0,0,0,0,0,61,1011,0,0,61671
146,0,146,37,1276,146,0,146,146,146,0,0,0,0,0,37,146,0,0,5402
167,0,167,64,679,167,0,167,0,0,167,0,0,0,0,64,167,0,0,10688
183,0,183,27,535,183,0,183,183,183,0,0,0,0,0,27,183,0,0,4941
135,0,135,0,0,0,135,135,0,135,0,0,0,0,0,37,135,0,0,4995
176,0,176,31,270,176,0,176,176,176,0,0,0,0,0,31,176,0,0,5456
124,0,124,25,5695,124,0,124,124,0,124,0,0,0,0,25,124,0,0,3100
163,0,163,41,487,163,0,163,163,0,0,0,0,0,0,41,163,0,0,6683
84,0,84,22,1925,84,0,84,84,0,0,0,0,0,0,22,84,0,0,1848
365,0,365,22,410,365,0,365,365,0,365,0,0,0,0,22,365,0,0,8030
107,0,107,57,367,107,0,107,0,0,107,0,0,0,0,57,107,0,0,6099
432,0,432,63,3115,432,0,432,432,0,432,0,0,0,0,63,432,0,0,27216
244,0,244,34,86,244,0,244,244,0,0,0,0,0,0,34,244,0,0,8296
136,0,136,33,71,136,0,136,136,0,0,0,0,0,0,33,136,0,0,4488
137,0,137,42,10072,137,0,137,137,0,0,0,0,0,0,42,137,0,0,5754
104,0,104,26,203,104,0,104,104,0,0,0,0,0,0,26,104,0,0,2704
250,0,250,23,1234,250,0,250,250,0,250,0,0,0,0,23,250,0,0,5750
986,0,986,54,0,986,0,986,0,0,0,0,0,0,0,54,986,0,0,53244
57,0,57,63,2707,57,0,57,0,0,57,0,0,0,0,63,57,0,0,3591
175,0,175,37,197,175,0,175,175,175,0,0,0,0,0,37,175,0,0,6475
79,0,79,33,263,79,0,79,79,0,0,0,0,0,0,33,79,0,0,2607
380,0,380,43,3186,380,0,380,380,0,0,0,0,0,0,43,380,0,0,16340
446,0,446,0,0,0,446,446,0,0,0,0,0,0,0,62,446,0,0,27652
104,0,104,49,972,104,0,104,104,0,0,0,0,0,0,49,104,0,0,5096
77,0,77,21,347,77,0,77,77,0,77,0,0,0,0,21,77,0,0,1617
257,0,257,56,870,257,0,257,257,0,257,0,0,0,0,56,257,0,0,14392
445,0,445,0,0,0,445,445,445,0,0,0,0,0,0,35,445,0,0,15575
75,0,75,0,0,0,75,0,75,0,75,0,0,0,0,30,75,0,0,2250
111,0,111,47,999,111,0,111,111,0,0,0,0,0,0,47,111,0,0,5217
105,0,105,24,272,105,0,105,105,105,0,0,0,0,0,24,105,0,0,2520
984,0,984,33,195,984,0,984,984,0,984,0,0,0,0,33,984,0,0,32472
202,0,202,31,376,202,0,202,202,0,0,0,0,0,0,31,202,0,0,6262
1248,0,1248,75,6027,1248,0,1248,1248,0,0,0,0,0,0,75,1248,0,0,93600
85,0,85,0,0,0,85,85,0,0,85,0,0,0,0,40,85,0,0,3400
709,0,709,62,298,709,0,709,709,0,709,0,0,0,0,62,709,0,0,43958
168,0,168,63,708,168,0,168,168,0,168,0,0,0,0,63,168,0,0,10584
209,0,209,52,583,209,0,209,209,0,0,0,0,0,0,52,209,0,0,10868
140,0,140,62,10373,140,0,140,140,0,0,0,0,0,0,62,140,0,0,8680
408,0,408,57,8278,408,0,408,408,0,408,0,0,0,0,57,408,0,0,23256
134,0,134,55,0,134,0,134,134,134,0,0,0,0,0,55,134,0,0,7370
747,0,747,71,5715,747,0,747,747,0,747,0,0,0,0,71,747,0,0,53037
409,0,409,59,2013,409,0,409,409,0,409,0,0,0,0,59,409,0,0,24131
135,0,135,78,1204,135,0,135,0,0,135,0,0,0,0,78,135,0,0,10530
393,0,393,0,0,0,393,393,393,0,0,0,0,0,0,35,393,0,0,13755
255,0,255,52,234,255,0,255,255,0,255,0,0,0,0,52,255,0,0,13260
309,0,309,29,1374,309,0,309,309,309,0,0,0,0,0,29,309,0,0,8961
525,0,525,0,0,0,525,525,525,0,525,0,0,0,0,42,525,0,0,22050
108,0,108,0,0,0,108,0,108,0,108,0,0,0,0,53,108,0,0,5724
190,0,190,0,0,0,190,190,190,0,0,0,0,0,0,52,190,0,0,9880
187,0,187,37,0,187,0,187,187,0,187,0,0,0,0,37,187,0,0,6919
141,0,141,61,89,141,0,141,141,0,0,0,0,0,0,61,141,0,0,8601
166,0,166,38,293,166,0,0,166,0,166,0,0,0,0,38,166,0,0,6308
112,0,112,70,3230,112,0,112,112,0,112,0,0,0,0,70,112,0,0,7840
283,0,283,0,0,0,283,283,283,0,283,0,0,0,0,24,283,0,0,6792
325,0,325,20,215,325,0,325,325,325,0,0,0,0,0,20,325,0,0,6500
968,0,968,0,0,0,968,968,968,968,0,0,0,0,0,42,968,0,0,40656
92,0,92,49,2187,92,0,92,92,0,92,0,0,0,0,49,92,0,0,4508
285,0,285,27,11862,285,0,285,285,285,0,0,0,0,0,27,285,0,0,7695
295,0,295,30,265,295,0,295,295,295,0,0,0,0,0,30,295,0,0,8850
242,0,242,23,922,242,0,242,242,0,0,0,0,0,0,23,242,0,0,5566
106,0,106,36,0,106,0,106,106,0,0,0,0,0,0,36,106,0,0,3816
1092,0,1092,61,2282,1092,0,1092,1092,0,1092,0,0,0,0,61,1092,0,0,66612
421,0,421,51,1216,421,0,421,421,0,421,0,0,0,0,51,421,0,0,21471
87,0,87,33,334,87,0,87,87,0,87,0,0,0,0,33,87,0,0,2871
372,0,372,31,9421,372,0,372,372,0,372,0,0,0,0,31,372,0,0,11532
103,0,103,39,1820,103,0,103,103,0,103,0,0,0,0,39,103,0,0,4017
99,0,99,53,65,99,0,99,99,0,0,0,0,0,0,53,99,0,0,5247
234,0,234,31,4198,234,0,234,234,0,234,0,0,0,0,31,234,0,0,7254
349,0,349,38,3576,349,0,349,349,349,0,0,0,0,0,38,349,0,0,13262
487,0,487,28,1925,487,0,487,487,0,0,0,0,0,0,28,487,0,0,13636
232,0,232,38,6728,232,0,232,232,232,0,0,0,0,0,38,232,0,0,8816
208,0,208,72,1129,208,0,208,208,208,0,0,0,0,0,72,208,0,0,14976
170,0,170,0,0,0,170,170,170,0,170,0,0,0,0,37,170,0,0,6290
414,0,414,0,0,0,414,414,414,0,0,0,0,0,0,29,414,0,0,12006
296,0,296,34,69,296,0,0,296,0,0,0,0,0,0,34,296,0,0,10064
237,0,237,64,1840,237,0,237,237,0,0,0,0,0,0,64,237,0,0,15168
342,0,342,61,3624,342,0,342,342,0,342,0,0,0,0,61,342,0,0,20862
238,0,238,27,567,238,0,238,238,238,0,0,0,0,0,27,238,0,0,6426
541,0,541,46,38,541,0,541,541,0,541,0,0,0,0,46,541,0,0,24886
142,0,142,57,1299,142,0,142,142,0,142,0,0,0,0,57,142,0,0,8094
92,0,92,0,0,0,92,92,92,0,0,0,0,0,0,52,92,0,0,4784
341,0,341,77,680,341,0,341,0,0,0,0,0,0,0,77,341,0,0,26257
160,0,160,0,0,0,160,0,160,0,160,0,0,0,0,53,160,0,0,8480
65,0,65,83,20,65,0,65,65,0,65,0,0,0,0,83,65,0,0,5395
110,0,110,0,0,0,110,110,110,110,0,0,0,0,0,35,110,0,0,3850
1628,0,1628,58,3399,1628,0,1628,0,1628,0,0,0,0,0,58,1628,0,0,94424
448,0,448,46,31630,448,0,448,448,0,0,0,0,0,0,46,448,0,0,20608
337,0,337,63,0,337,0,337,0,0,337,0,0,0,0,63,337,0,0,21231
598,0,598,58,4007,598,0,598,598,0,598,0,0,0,0,58,598,0,0,34684
210,0,210,51,2506,210,0,210,210,0,210,0,0,0,0,51,210,0,0,10710
152,0,152,25,304,152,0,152,152,152,0,0,0,0,0,25,152,0,0,3800
151,0,151,0,0,0,151,151,151,0,0,0,0,0,0,66,151,0,0,9966
123,0,123,45,2033,123,0,123,123,0,0,0,0,0,0,45,123,0,0,5535
260,0,260,22,691,260,0,260,260,260,0,0,0,0,0,22,260,0,0,5720
152,0,152,32,390,152,0,152,152,0,152,0,0,0,0,32,152,0,0,4864
107,0,107,33,8023,107,0,107,107,0,0,0,0,0,0,33,107,0,0,3531
113,0,113,0,0,0,113,113,113,0,0,0,0,0,0,28,113,0,0,3164
357,0,357,28,330,357,0,357,357,0,0,0,0,0,0,28,357,0,0,9996
310,0,310,31,318,310,0,310,310,0,310,0,0,0,0,31,310,0,0,9610
346,0,346,26,644,346,0,346,346,0,346,0,0,0,0,26,346,0,0,8996
415,0,415,0,0,0,415,415,415,0,0,0,0,0,0,60,415,0,0,24900
187,0,187,44,18881,187,0,187,187,0,187,0,0,0,0,44,187,0,0,8228
244,0,244,29,1165,244,0,244,244,244,0,0,0,0,0,29,244,0,0,7076
37,0,37,32,84,37,0,37,0,0,37,0,0,0,0,32,37,0,0,1184
284,0,284,36,4708,284,0,284,284,0,0,0,0,0,0,36,284,0,0,10224
154,0,154,68,2820,154,0,154,154,0,0,0,0,0,0,68,154,0,0,10472
155,0,155,48,1147,155,0,155,155,155,0,0,0,0,0,48,155,0,0,7440
352,0,352,0,0,0,352,352,352,0,352,0,0,0,0,53,352,0,0,18656
97,0,97,0,0,0,97,97,97,0,0,0,0,0,0,27,97,0,0,2619
1804,0,1804,39,323,1804,0,1804,1804,0,0,0,0,0,0,39,1804,0,0,70356
472,0,472,39,2983,472,0,472,472,0,472,0,0,0,0,39,472,0,0,18408
237,0,237,61,175,237,0,237,0,0,237,0,0,0,0,61,237,0,0,14457
110,0,110,25,1189,110,0,110,110,110,0,0,0,0,0,25,110,0,0,2750
350,0,350,28,339,350,0,350,350,350,0,0,0,0,0,28,350,0,0,9800
274,0,274,29,19,274,0,274,274,274,0,0,0,0,0,29,274,0,0,7946
705,0,705,72,1940,705,0,705,0,0,705,0,0,0,0,72,705,0,0,50760
271,0,271,29,1445,271,0,271,271,0,271,0,0,0,0,29,271,0,0,7859
208,0,208,26,294,208,0,208,208,0,208,0,0,0,0,26,208,0,0,5408
439,0,439,49,5887,439,0,439,439,439,0,0,0,0,0,49,439,0,0,21511
127,0,127,42,2913,127,0,127,127,127,0,0,0,0,0,42,127,0,0,5334
821,0,821,43,11891,821,0,821,821,821,0,0,0,0,0,43,821,0,0,35303
377,0,377,31,988,377,0,377,377,0,0,0,0,0,0,31,377,0,0,11687
78,0,78,33,711,78,0,78,78,0,78,0,0,0,0,33,78,0,0,2574
55,0,55,69,344,55,0,55,55,0,55,0,0,0,0,69,55,0,0,3795
232,0,232,28,78,232,0,232,232,0,0,0,0,0,0,28,232,0,0,6496
360,0,360,0,0,0,360,360,360,360,0,0,0,0,0,44,360,0,0,15840
696,0,696,73,5028,696,0,696,696,0,696,0,0,0,0,73,696,0,0,50808
1139,0,1139,58,2223,1139,0,1139,1139,1139,0,0,0,0,0,58,1139,0,0,66062
300,0,300,27,3511,300,0,300,300,0,300,0,0,0,0,27,300,0,0,8100
157,0,157,27,91,157,0,157,0,0,0,0,0,0,0,27,157,0,0,4239
720,0,720,38,5000,720,0,720,720,0,0,0,0,0,0,38,720,0,0,27360
929,0,929,39,481,929,0,929,929,0,0,0,0,0,0,39,929,0,0,36231
85,0,85,0,0,0,85,0,85,0,85,0,0,0,0,61,85,0,0,5185
69,0,69,0,0,0,69,69,69,0,0,0,0,0,0,31,69,0,0,2139
163,0,163,42,684,163,0,163,163,163,0,0,0,0,0,42,163,0,0,6846
143,0,143,42,144,143,0,143,143,0,0,0,0,0,0,42,143,0,0,6006
138,0,138,64,1220,138,0,138,138,0,138,0,0,0,0,64,138,0,0,8832
334,0,334,61,1761,334,0,334,334,0,334,0,0,0,0,61,334,0,0,20374
344,0,344,0,0,0,344,344,344,0,344,0,0,0,0,45,344,0,0,15480
292,0,292,61,103,292,0,292,292,0,292,0,0,0,0,61,292,0,0,17812
371,0,371,0,0,0,371,371,371,0,371,0,0,0,0,34,371,0,0,12614
200,0,200,32,8626,200,0,200,200,0,0,0,0,0,0,32,200,0,0,6400
262,0,262,25,1163,262,0,262,262,0,262,0,0,0,0,25,262,0,0,6550
248,0,248,29,135,248,0,248,248,0,248,0,0,0,0,29,248,0,0,7192
164,0,164,81,93,164,0,164,164,0,164,0,0,0,0,81,164,0,0,13284
415,0,415,29,314,415,0,415,415,0,0,0,0,0,0,29,415,0,0,12035
308,0,308,51,241,308,0,308,308,0,308,0,0,0,0,51,308,0,0,15708
358,0,358,72,413,358,0,358,0,0,358,0,0,0,0,72,358,0,0,25776
127,0,127,80,462,127,0,127,127,0,127,0,0,0,0,80,127,0,0,10160
91,0,91,52,657,91,0,91,0,0,0,0,0,0,0,52,91,0,0,4732
347,0,347,0,0,0,347,347,347,347,0,0,0,0,0,38,347,0,0,13186
620,0,620,0,0,0,620,620,620,0,620,0,0,0,0,31,620,0,0,19220
329,0,329,30,1681,329,0,329,329,0,329,0,0,0,0,30,329,0,0,9870
245,0,245,22,120,245,0,245,245,0,245,0,0,0,0,22,245,0,0,5390
254,0,254,0,0,0,254,254,254,0,0,0,0,0,0,50,254,0,0,12700
1002,0,1002,0,0,0,1002,1002,1002,1002,0,0,0,0,0,29,1002,0,0,29058
288,0,288,42,254,288,0,288,288,288,0,0,0,0,0,42,288,0,0,12096
179,0,179,0,0,0,179,179,179,179,0,0,0,0,0,37,179,0,0,6623
787,0,787,34,250,787,0,787,787,0,0,0,0,0,0,34,787,0,0,26758
390,0,390,24,1847,390,0,390,390,0,390,0,0,0,0,24,390,0,0,9360
137,0,137,53,1442,137,0,137,0,0,0,0,0,0,0,53,137,0,0,7261
124,0,124,30,1077,124,0,124,124,0,124,0,0,0,0,30,124,0,0,3720
161,0,161,27,1623,161,0,161,161,161,0,0,0,0,0,27,161,0,0,4347
265,0,265,0,0,0,265,265,265,265,0,0,0,0,0,34,265,0,0,9010
854,0,854,49,307,854,0,854,854,0,854,0,0,0,0,49,854,0,0,41846
479,0,479,59,957,479,0,479,479,0,479,0,0,0,0,59,479,0,0,28261
343,0,343,80,155,343,0,343,0,0,343,0,0,0,0,80,343,0,0,27440
595,0,595,86,614,595,0,595,0,0,595,0,0,0,0,86,595,0,0,51170
395,0,395,69,426,395,0,395,0,0,395,0,0,0,0,69,395,0,0,27255
456,0,456,79,8304,456,0,456,456,456,0,0,0,0,0,79,456,0,0,36024
87,0,87,71,91,87,0,87,0,0,87,0,0,0,0,71,87,0,0,6177
135,0,135,57,698,135,0,135,0,0,0,0,0,0,0,57,135,0,0,7695
220,0,220,0,0,0,220,220,0,0,220,0,0,0,0,35,220,0,0,7700
207,0,207,0,0,0,207,0,0,0,0,0,0,0,0,41,207,0,0,8487
149,0,149,36,4721,149,0,149,149,0,149,0,0,0,0,36,149,0,0,5364
336,0,336,49,395,336,0,336,336,0,336,0,0,0,0,49,336,0,0,16464
429,0,429,0,0,0,429,429,429,0,429,0,0,0,0,69,429,0,0,29601
441,0,441,66,2540,441,0,441,0,0,0,0,0,0,0,66,441,0,0,29106
112,0,112,61,421,112,0,112,112,0,112,0,0,0,0,61,112,0,0,6832
798,0,798,0,0,0,798,798,798,0,0,0,0,0,0,32,798,0,0,25536
267,0,267,28,1351,267,0,267,267,0,267,0,0,0,0,28,267,0,0,7476
805,0,805,47,4402,805,0,805,0,0,0,0,0,0,0,47,805,0,0,37835
182,0,182,22,1258,182,0,182,182,0,0,0,0,0,0,22,182,0,0,4004
208,0,208,57,1016,208,0,208,0,0,208,0,0,0,0,57,208,0,0,11856
422,0,422,58,256,422,0,422,422,422,0,0,0,0,0,58,422,0,0,24476
232,0,232,64,43,232,0,232,232,0,232,0,0,0,0,64,232,0,0,14848
501,0,501,54,380,501,0,0,501,501,0,0,0,0,0,54,501,0,0,27054
364,0,364,45,1788,364,0,364,364,0,0,0,0,0,0,45,364,0,0,16380
582,0,582,72,3856,582,0,582,582,0,0,0,0,0,0,72,582,0,0,41904
141,0,141,30,517,141,0,141,141,0,141,0,0,0,0,30,141,0,0,4230
166,0,166,79,3025,166,0,166,166,0,0,0,0,0,0,79,166,0,0,13114
