duration,pdays,year_2008,balance_education_secondary,balance_education_tertiary,duration_default_no,balance_housing_no,duration_housing_no,duration_loan_no,duration_contact_cellular,age_month_1,duration_month_10,duration_month_11,age_month_2,duration_month_3,age_month_5,duration_poutcome_success,age_year_2009,duration_year_2010,duration_age
307,-1,0,0,2987,307,0,0,307,307,0,0,0,0,0,0,0,36,0,11052
236,104,0,0,2408,236,2408,236,236,236,0,0,0,0,0,0,236,47,0,11092
131,114,0,0,2,131,2,131,131,131,0,0,0,0,0,0,0,61,0,7991
267,-1,0,0,0,267,608,267,267,267,0,0,0,0,0,0,0,18,0,4806
93,104,0,0,1331,93,1331,93,93,93,0,0,0,0,0,0,93,32,0,2976
417,365,0,1679,0,417,1679,417,417,417,0,0,0,0,0,0,0,51,0,21267
87,117,0,0,3954,87,0,0,87,87,0,0,0,0,0,0,0,37,0,3219
82,-1,0,300,0,82,300,82,82,82,0,0,0,0,0,0,0,37,0,3034
201,267,0,256,0,201,0,0,201,201,0,0,0,0,0,0,0,34,0,6834
810,93,0,0,48,810,0,0,810,810,0,0,0,0,0,0,0,34,0,27540
161,-1,0,0,1806,161,0,0,161,161,0,0,0,0,0,0,0,43,0,6923
94,51,0,0,2088,94,0,0,94,94,0,0,0,0,0,0,0,35,0,3290
150,-1,0,0,0,150,0,150,150,0,0,0,0,0,0,0,0,82,0,12300
305,104,0,386,0,305,386,305,305,305,0,0,0,0,0,0,0,32,0,9760
153,-1,0,0,7252,153,7252,153,153,153,0,0,0,0,0,0,0,36,0,5508
110,-1,0,0,422,110,422,110,110,110,0,0,0,0,0,0,0,43,0,4730
58,-1,0,0,0,58,1299,58,58,58,0,0,0,0,0,0,0,58,0,3364
67,-1,0,0,0,67,1904,67,67,0,0,0,0,0,0,0,0,64,0,4288
306,457,0,0,0,306,113,306,306,306,0,0,0,0,0,0,0,55,0,16830
202,-1,0,3636,0,202,3636,202,202,202,0,0,0,0,0,0,0,35,0,7070
332,-1,0,462,0,332,462,332,332,332,0,0,0,0,0,0,0,58,0,19256
153,-1,0,50,0,153,0,0,153,153,0,0,0,0,0,0,0,26,0,3978
113,-1,0,0,476,113,0,0,113,113,0,0,0,0,0,0,0,33,0,3729
875,189,0,0,0,875,324,875,875,875,0,0,0,0,0,0,875,69,0,60375
338,104,0,498,0,338,498,338,338,338,0,0,0,0,0,0,338,33,0,11154
96,-1,0,0,1502,96,1502,96,96,96,0,0,0,0,0,0,0,23,0,2208
71,-1,0,1610,0,71,1610,71,71,71,0,0,0,0,0,0,0,80,0,5680
301,-1,0,7633,0,301,7633,301,301,301,0,0,0,0,0,0,0,57,0,17157
123,-1,0,0,415,123,415,123,123,123,0,0,0,0,0,0,0,34,0,4182
192,-1,0,0,0,192,86,192,192,192,0,0,0,0,0,0,0,76,0,14592
175,104,0,5802,0,175,5802,175,175,175,0,0,0,0,0,0,175,49,0,8575
26,-1,0,0,0,26,279,26,26,0,0,0,0,0,0,0,0,69,0,1794
363,104,0,0,354,363,354,363,363,363,0,0,0,0,0,0,363,32,0,11616
188,100,0,0,2643,188,2643,188,188,188,0,0,0,0,0,0,188,43,0,8084
96,104,0,0,4401,96,4401,96,96,96,0,0,0,0,0,0,96,33,0,3168
107,104,0,0,0,107,0,107,107,107,0,0,0,0,0,0,107,46,0,4922
188,-1,0,0,0,188,334,188,188,188,0,0,0,0,0,0,0,30,0,5640
174,-1,0,1370,0,174,1370,174,174,174,0,0,0,0,0,0,0,64,0,11136
44,100,0,0,0,44,0,0,44,44,0,0,0,0,0,0,44,44,0,1936
90,68,0,905,0,90,905,90,90,90,0,0,0,0,0,0,90,49,0,4410
166,36,0,0,0,166,0,0,166,166,0,0,0,0,0,0,0,53,0,8798
255,104,0,1337,0,255,1337,255,255,255,0,0,0,0,0,0,255,34,0,8670
222,104,0,0,2305,222,2305,222,222,222,0,0,0,0,0,0,0,25,0,5550
246,-1,0,0,0,246,56,246,246,246,0,0,0,0,0,0,0,19,0,4674
120,104,0,0,1818,120,0,0,0,120,0,0,0,0,0,0,0,44,0,5280
542,78,0,1040,0,542,1040,542,542,0,0,0,0,0,0,0,0,46,0,24932
243,-1,0,0,1643,243,1643,243,243,243,0,0,0,0,0,0,0,26,0,6318
216,-1,0,238,0,216,0,0,216,216,0,0,0,0,0,0,0,50,0,10800
543,-1,0,291,0,543,291,543,543,543,0,0,0,0,0,0,0,74,0,40182
227,-1,0,6843,0,227,6843,227,227,227,0,0,0,0,0,0,0,30,0,6810
478,-1,0,374,0,478,374,478,478,0,0,0,0,0,0,0,0,26,0,12428
112,104,0,0,1812,112,1812,112,112,112,0,0,0,0,0,0,112,31,0,3472
107,-1,0,2474,0,107,0,0,107,107,0,0,0,0,0,0,0,36,0,3852
107,-1,0,2064,0,107,2064,107,107,107,0,0,0,0,0,0,0,40,0,4280
95,68,0,0,1159,95,1159,95,95,95,0,0,0,0,0,0,95,30,0,2850
162,100,0,0,3271,162,3271,162,162,162,0,0,0,0,0,0,162,32,0,5184
293,104,0,0,0,293,618,293,293,293,0,0,0,0,0,0,293,35,0,10255
68,104,0,0,1246,68,0,0,68,68,0,0,0,0,0,0,68,32,0,2176
289,-1,0,451,0,289,451,289,289,289,0,0,0,0,0,0,0,43,0,12427
344,-1,0,0,10373,344,10373,344,344,344,0,0,0,0,0,0,0,62,0,21328
298,-1,0,0,6797,298,6797,298,298,298,0,0,0,0,0,0,0,70,0,20860
331,-1,0,1471,0,331,1471,331,331,331,0,0,0,0,0,0,0,61,0,20191
111,-1,0,0,0,111,5805,111,111,111,0,0,0,0,0,0,0,43,0,4773
562,-1,0,0,0,562,0,562,562,0,0,0,0,0,0,0,0,74,0,41588
489,-1,0,0,0,0,11,489,489,489,0,0,0,0,0,0,0,45,0,22005
255,105,0,0,0,255,0,255,255,255,0,0,0,0,0,0,0,38,0,9690
73,105,0,4,0,73,4,73,73,73,0,0,0,0,0,0,73,47,0,3431
101,105,0,0,696,101,696,101,0,101,0,0,0,0,0,0,0,32,0,3232
784,94,0,1165,0,784,0,0,784,784,0,0,0,0,0,0,0,38,0,29792
349,-1,0,0,1785,349,1785,349,349,349,0,0,0,0,0,0,0,52,0,18148
425,-1,0,0,699,425,699,425,425,425,0,0,0,0,0,0,0,77,0,32725
181,-1,0,0,0,181,0,181,181,0,0,0,0,0,0,0,0,58,0,10498
187,-1,0,1146,0,187,1146,187,187,187,0,0,0,0,0,0,0,67,0,12529
1175,189,0,3,0,1175,3,1175,1175,1175,0,0,0,0,0,0,0,71,0,83425
414,-1,0,0,2465,414,2465,414,414,414,0,0,0,0,0,0,0,32,0,13248
102,105,0,0,1388,102,0,0,102,102,0,0,0,0,0,0,102,32,0,3264
200,127,0,5,0,200,0,0,0,200,0,0,0,0,0,0,0,32,0,6400
148,-1,0,0,41,148,0,0,148,148,0,0,0,0,0,0,0,29,0,4292
220,364,0,0,99,220,99,220,220,220,0,0,0,0,0,0,0,40,0,8800
402,-1,0,0,-8,402,-8,402,402,402,0,0,0,0,0,0,0,26,0,10452
315,105,0,35,0,315,35,315,315,315,0,0,0,0,0,0,315,31,0,9765
105,-1,0,0,802,105,0,0,105,105,0,0,0,0,0,0,0,30,0,3150
368,-1,0,0,0,368,2493,368,368,368,0,0,0,0,0,0,0,69,0,25392
485,105,0,314,0,485,314,485,485,485,0,0,0,0,0,0,485,29,0,14065
282,-1,0,0,341,282,341,282,282,282,0,0,0,0,0,0,0,36,0,10152
399,430,0,3169,0,399,3169,399,399,399,0,0,0,0,0,0,0,50,0,19950
164,-1,0,2281,0,164,2281,164,164,164,0,0,0,0,0,0,0,51,0,8364
234,-1,0,14,0,234,14,234,234,234,0,0,0,0,0,0,0,44,0,10296
791,-1,0,1651,0,791,1651,791,791,791,0,0,0,0,0,0,0,71,0,56161
1152,188,0,0,0,1152,0,1152,1152,1152,0,0,0,0,0,0,1152,67,0,77184
138,69,0,611,0,138,611,138,138,138,0,0,0,0,0,0,0,26,0,3588
328,-1,0,0,1109,328,1109,328,328,328,0,0,0,0,0,0,0,36,0,11808
72,-1,0,4785,0,72,4785,72,72,72,0,0,0,0,0,0,0,66,0,4752
136,105,0,24,0,136,0,0,136,136,0,0,0,0,0,0,0,37,0,5032
766,-1,0,610,0,766,610,766,766,766,0,0,0,0,0,0,0,77,0,58982
192,-1,0,523,0,192,523,192,192,192,0,0,0,0,0,0,0,60,0,11520
78,-1,0,1604,0,78,1604,78,78,78,0,0,0,0,0,0,0,33,0,2574
347,-1,0,0,641,347,0,0,347,347,0,0,0,0,0,0,0,33,0,11451
496,-1,0,431,0,496,431,496,496,496,0,0,0,0,0,0,0,23,0,11408
160,-1,0,0,39,160,39,160,160,160,0,0,0,0,0,0,0,34,0,5440
293,105,0,0,616,293,616,293,293,293,0,0,0,0,0,0,293,56,0,16408
233,-1,0,0,1301,233,1301,233,233,233,0,0,0,0,0,0,0,39,0,9087
105,-1,0,2859,0,105,0,0,105,105,0,0,0,0,0,0,0,33,0,3465
227,192,0,0,0,227,3324,227,227,227,0,0,0,0,0,0,0,76,0,17252
100,191,0,0,0,100,2079,100,100,100,0,0,0,0,0,0,0,72,0,7200
57,-1,0,0,8066,57,8066,57,57,0,0,0,0,0,0,0,0,37,0,2109
129,-1,0,231,0,129,0,0,0,129,0,0,0,0,0,0,0,28,0,3612
74,-1,0,0,0,74,0,74,74,74,0,0,0,0,0,0,0,24,0,1776
103,105,0,382,0,103,382,103,103,103,0,0,0,0,0,0,103,24,0,2472
213,-1,0,0,0,213,204,213,213,0,0,0,0,0,0,0,0,66,0,14058
284,92,0,0,3371,284,0,0,0,284,0,0,0,0,0,0,0,42,0,11928
111,105,0,920,0,111,920,111,111,111,0,0,0,0,0,0,111,33,0,3663
83,105,0,0,30,83,30,83,83,83,0,0,0,0,0,0,0,29,0,2407
219,101,0,691,0,219,691,219,219,219,0,0,0,0,0,0,0,21,0,4599
477,-1,0,227,0,477,0,0,0,477,0,0,0,0,0,0,0,33,0,15741
73,112,0,0,5007,73,0,0,73,73,0,0,0,0,0,0,0,35,0,2555
204,105,0,113,0,204,113,204,204,204,0,0,0,0,0,0,0,28,0,5712
726,-1,0,0,3160,726,0,0,726,726,0,0,0,0,0,0,0,34,0,24684
75,442,0,4590,0,75,0,0,75,75,0,0,0,0,0,0,0,27,0,2025
159,78,0,1368,0,159,1368,159,159,159,0,0,0,0,0,0,159,35,0,5565
344,190,0,1559,0,344,1559,344,344,344,0,0,0,0,0,0,0,48,0,16512
135,113,0,0,882,135,882,135,135,135,0,0,0,0,0,0,135,34,0,4590
112,-1,0,473,0,112,473,112,0,112,0,0,0,0,0,0,0,54,0,6048
99,-1,0,0,0,99,166,99,99,99,0,0,0,0,0,0,0,74,0,7326
185,105,0,0,994,185,994,185,185,185,0,0,0,0,0,0,185,36,0,6660
371,-1,0,0,3118,371,3118,371,371,371,0,0,0,0,0,0,0,48,0,17808
143,90,0,0,-67,143,0,0,143,143,0,0,0,0,0,0,143,26,0,3718
99,-1,0,0,0,99,0,99,99,0,0,0,0,0,0,0,0,45,0,4455
146,-1,0,0,0,146,1198,146,146,146,0,0,0,0,0,0,0,57,0,8322
284,-1,0,0,2279,284,2279,284,284,284,0,0,0,0,0,0,0,34,0,9656
738,-1,0,0,13014,738,13014,738,738,738,0,0,0,0,0,0,0,34,0,25092
75,105,0,0,305,75,305,75,75,75,0,0,0,0,0,0,75,30,0,2250
320,101,0,0,0,320,9367,320,320,320,0,0,0,0,0,0,320,56,0,17920
135,-1,0,0,4233,135,4233,135,135,135,0,0,0,0,0,0,0,35,0,4725
43,105,0,0,0,43,0,43,43,0,0,0,0,0,0,0,0,50,0,2150
92,90,0,0,499,92,0,0,92,92,0,0,0,0,0,0,0,30,0,2760
393,462,0,0,2067,393,0,0,393,393,0,0,0,0,0,0,393,45,0,17685
479,-1,0,376,0,479,376,479,479,479,0,0,0,0,0,0,0,36,0,17244
284,-1,0,0,842,284,842,284,284,284,0,0,0,0,0,0,0,57,0,16188
236,-1,0,0,1471,236,0,0,0,236,0,0,0,0,0,0,0,35,0,8260
217,-1,0,0,3115,217,3115,217,217,0,0,0,0,0,0,0,0,30,0,6510
99,105,0,0,1228,99,1228,99,99,99,0,0,0,0,0,0,99,34,0,3366
202,83,0,0,877,202,877,202,202,202,0,0,0,0,0,0,0,30,0,6060
238,265,0,5164,0,238,5164,238,238,238,0,0,0,0,0,0,0,33,0,7854
158,-1,0,0,3363,158,0,0,0,158,0,0,0,0,0,0,0,33,0,5214
275,-1,0,0,6483,275,6483,275,275,275,0,0,0,0,0,0,0,66,0,18150
354,-1,0,0,1235,354,1235,354,354,354,0,0,0,0,0,0,0,49,0,17346
126,-1,0,0,453,126,453,126,126,126,0,0,0,0,0,0,0,29,0,3654
640,101,0,0,1,640,1,640,640,0,0,0,0,0,0,0,640,49,0,31360
228,106,0,1737,0,228,1737,228,228,228,0,0,0,0,0,0,0,33,0,7524
182,37,0,1227,0,182,1227,182,182,182,0,0,0,0,0,0,0,58,0,10556
150,-1,0,775,0,150,775,150,150,150,0,0,0,0,0,0,0,37,0,5550
233,-1,0,0,6027,233,6027,233,233,233,0,0,0,0,0,0,0,74,0,17242
176,99,0,0,0,176,10776,176,176,0,0,0,0,0,0,0,0,67,0,11792
156,-1,0,0,1276,156,1276,156,156,156,0,0,0,0,0,0,0,37,0,5772
172,-1,0,0,18111,172,18111,172,172,172,0,0,0,0,0,0,0,35,0,6020
185,73,0,2026,0,185,2026,185,185,185,0,0,0,0,0,0,0,59,0,10915
90,120,0,0,0,90,2301,90,90,90,0,0,0,0,0,0,0,68,0,6120
126,127,0,6844,0,126,6844,126,126,126,0,0,0,0,0,0,0,21,0,2646
180,106,0,169,0,180,169,180,180,180,0,0,0,0,0,0,0,57,0,10260
151,106,0,486,0,151,486,151,151,0,0,0,0,0,0,0,0,29,0,4379
98,106,0,775,0,98,775,98,98,98,0,0,0,0,0,0,0,43,0,4214
117,-1,0,0,1433,117,1433,117,117,117,0,0,0,0,0,0,0,45,0,5265
225,-1,0,0,44,225,44,225,225,225,0,0,0,0,0,0,0,46,0,10350
209,106,0,255,0,209,255,209,209,209,0,0,0,0,0,0,209,26,0,5434
319,268,0,0,1778,319,1778,319,319,319,0,0,0,0,0,0,0,54,0,17226
257,102,0,0,263,257,263,257,257,257,0,0,0,0,0,0,0,33,0,8481
230,-1,0,0,0,230,579,230,230,230,0,0,0,0,0,0,0,69,0,15870
436,403,0,926,0,436,926,436,436,436,0,0,0,0,0,0,436,47,0,20492
415,-1,0,4833,0,415,4833,415,415,415,0,0,0,0,0,0,0,63,0,26145
260,-1,0,0,3368,260,3368,260,260,260,0,0,0,0,0,0,0,59,0,15340
92,106,0,0,5701,92,5701,92,92,92,0,0,0,0,0,0,92,58,0,5336
326,-1,0,0,0,326,1506,326,326,326,0,0,0,0,0,0,0,36,0,11736
253,-1,0,0,0,253,60,253,253,253,0,0,0,0,0,0,0,19,0,4807
78,79,0,0,373,78,0,0,78,78,0,0,0,0,0,0,0,28,0,2184
260,463,0,0,777,260,0,0,260,260,0,0,0,0,0,0,0,26,0,6760
190,84,0,0,332,190,0,0,190,190,0,0,0,0,0,0,0,37,0,7030
107,-1,0,0,846,107,846,107,107,107,0,0,0,0,0,0,0,64,0,6848
186,-1,0,2843,0,186,2843,186,186,186,0,0,0,0,0,0,0,36,0,6696
236,-1,0,47,0,236,47,236,236,236,0,0,0,0,0,0,0,22,0,5192
108,102,0,902,0,108,0,0,108,108,0,0,0,0,0,0,108,38,0,4104
137,102,0,0,0,137,444,137,137,137,0,0,0,0,0,0,137,37,0,5069
185,-1,0,0,557,185,557,185,185,185,0,0,0,0,0,0,0,62,0,11470
105,-1,0,0,0,105,145,105,105,105,0,0,0,0,0,0,0,29,0,3045
125,-1,0,535,0,125,535,125,125,125,0,0,0,0,0,0,0,26,0,3250
553,-1,0,0,614,553,614,553,553,553,0,0,0,0,0,0,0,72,0,39816
94,-1,0,0,2671,94,2671,94,94,94,0,0,0,0,0,0,0,45,0,4230
801,-1,0,0,271,801,0,0,801,801,0,0,0,0,0,0,0,33,0,26433
276,-1,0,896,0,276,0,0,276,276,0,0,0,0,0,0,0,63,0,17388
100,-1,0,272,0,100,272,100,100,100,0,0,0,0,0,0,0,23,0,2300
82,-1,0,479,0,82,479,82,82,0,0,0,0,0,0,0,0,57,0,4674
482,-1,0,0,0,482,16432,482,482,482,0,0,0,0,0,0,0,55,0,26510
101,-1,0,210,0,101,210,101,101,101,0,0,0,0,0,0,0,20,0,2020
201,-1,0,0,528,201,528,201,201,201,0,0,0,0,0,0,0,25,0,5025
88,-1,0,0,2976,88,0,0,88,88,0,0,0,0,0,0,0,32,0,2816
391,106,0,0,0,391,209,391,391,391,0,0,0,0,0,0,0,60,0,23460
190,270,0,0,226,190,0,0,190,190,0,0,0,0,0,0,0,44,0,8360
203,84,0,0,12607,203,12607,203,203,203,0,0,0,0,0,0,0,32,0,6496
498,191,0,0,1974,498,1974,498,498,498,0,0,0,0,0,0,0,33,0,16434
880,267,0,0,942,880,0,0,880,880,0,0,0,0,0,0,0,39,0,34320
153,102,0,1228,0,153,0,0,153,153,0,0,0,0,0,0,153,36,0,5508
260,457,0,0,0,260,0,0,260,260,0,0,0,0,0,0,0,46,0,11960
142,88,0,220,0,142,0,0,142,142,0,0,0,0,0,0,0,41,0,5822
99,-1,0,551,0,99,0,0,99,99,0,0,0,0,0,0,0,32,0,3168
70,-1,0,0,300,70,300,70,70,70,0,0,0,0,0,0,0,33,0,2310
211,-1,0,4147,0,211,4147,211,211,211,0,0,0,0,0,0,0,25,0,5275
224,-1,0,0,7218,224,7218,224,224,224,0,0,0,0,0,0,0,35,0,7840
159,106,0,0,0,159,0,159,159,0,0,0,0,0,0,0,159,54,0,8586
313,102,0,0,11766,313,0,0,313,313,0,0,0,0,0,0,0,39,0,12207
80,273,0,1577,0,80,0,0,0,80,0,0,0,0,0,0,0,35,0,2800
219,84,0,0,8023,219,8023,219,219,219,0,0,0,0,0,0,0,32,0,7008
308,459,0,0,0,308,0,0,308,308,0,0,0,0,0,0,308,42,0,12936
43,83,0,0,0,43,1179,43,43,43,0,0,0,0,0,0,0,25,0,1075
116,-1,0,0,0,116,0,116,116,116,0,0,0,0,0,0,0,55,0,6380
75,-1,0,1123,0,75,1123,75,75,75,0,0,0,0,0,0,0,27,0,2025
152,-1,0,0,2575,152,2575,152,152,152,0,0,0,0,0,0,0,73,0,11096
348,-1,0,0,0,348,4623,348,348,348,0,0,0,0,0,0,0,56,0,19488
199,-1,0,276,0,199,276,199,199,0,0,0,0,0,0,0,0,82,0,16318
551,-1,0,0,15265,551,15265,551,551,551,0,0,0,0,0,0,0,70,0,38570
80,-1,0,139,0,80,139,80,80,80,0,0,0,0,0,0,0,57,0,4560
286,-1,0,0,0,286,0,286,286,286,0,0,0,0,0,0,0,77,0,22022
156,-1,0,0,1441,156,1441,156,156,156,0,0,0,0,0,0,0,31,0,4836
97,-1,0,241,0,97,0,0,97,97,0,0,0,0,0,0,0,56,0,5432
220,-1,0,0,1189,220,1189,220,220,220,0,0,0,0,0,0,0,36,0,7920
122,109,0,1227,0,122,1227,122,122,0,0,0,0,0,0,0,0,34,0,4148
237,82,0,0,0,237,0,237,237,237,0,0,0,0,0,0,0,26,0,6162
115,-1,0,0,591,115,0,0,115,115,0,0,0,0,0,0,0,30,0,3450
123,-1,0,0,0,123,7585,123,123,0,0,0,0,0,0,0,0,29,0,3567
125,-1,0,0,948,125,0,0,125,125,0,0,0,0,0,0,0,26,0,3250
123,454,0,982,0,123,0,0,123,123,0,0,0,0,0,0,123,45,0,5535
366,-1,0,0,7,366,7,366,366,366,0,0,0,0,0,0,0,52,0,19032
343,397,0,0,431,343,431,343,343,343,0,0,0,0,0,0,0,35,0,12005
711,-1,0,2218,0,711,0,0,711,711,0,0,0,0,0,0,0,50,0,35550
628,83,0,0,1394,628,1394,628,628,628,0,0,0,0,0,0,0,58,0,36424
192,-1,0,0,763,192,763,192,192,192,0,0,0,0,0,0,0,39,0,7488
80,81,0,953,0,80,0,0,80,80,0,0,0,0,0,0,0,36,0,2880
119,105,0,0,0,119,696,119,119,0,0,0,0,0,0,0,0,67,0,7973
606,196,0,1495,0,606,1495,606,606,606,0,0,0,0,0,0,606,62,0,37572
156,199,0,0,828,156,0,0,156,156,0,0,0,0,0,0,0,26,0,4056
109,-1,0,0,0,109,585,109,109,109,0,0,0,0,0,0,0,67,0,7303
33,-1,0,0,609,33,609,33,33,33,0,0,0,0,0,0,0,36,0,1188
460,-1,0,556,0,460,0,0,460,460,0,0,0,0,0,0,0,24,0,11040
134,82,0,0,2506,134,2506,134,134,134,0,0,0,0,0,0,0,26,0,3484
243,-1,0,1128,0,243,1128,243,243,243,0,0,0,0,0,0,0,61,0,14823
65,-1,0,0,10171,65,10171,65,65,65,0,0,0,0,0,0,0,70,0,4550
177,-1,0,0,0,177,1741,177,177,177,0,0,0,0,0,0,0,71,0,12567
61,84,0,0,583,61,583,61,61,61,0,0,0,0,0,0,0,52,0,3172
205,-1,0,0,12972,205,12972,205,205,0,0,0,0,0,0,0,0,55,0,11275
543,78,0,0,883,543,883,543,543,543,0,0,0,0,0,0,0,58,0,31494
147,379,0,0,3794,147,3794,147,147,147,0,0,0,0,0,0,0,37,0,5439
215,197,0,948,0,215,948,215,215,0,0,0,0,0,0,0,0,22,0,4730
161,173,0,48,0,161,48,161,161,161,0,0,0,0,0,0,0,30,0,4830
90,-1,0,0,0,90,0,90,90,90,0,0,0,0,0,0,0,79,0,7110
101,-1,0,136,0,101,136,101,101,101,0,0,0,0,0,0,0,30,0,3030
108,-1,0,445,0,108,445,108,108,0,0,0,0,0,0,0,0,39,0,4212
237,-1,0,0,0,237,0,237,237,237,0,0,0,0,0,0,0,55,0,13035
210,124,0,0,3751,210,0,0,210,210,0,0,0,0,0,0,0,35,0,7350
101,-1,0,0,2688,101,2688,101,101,101,0,0,0,0,0,0,0,32,0,3232
360,-1,0,0,-600,360,0,0,360,360,0,0,0,0,0,0,0,44,0,15840
148,84,0,0,0,148,0,148,148,148,0,0,0,0,0,0,0,34,0,5032
117,-1,0,4083,0,117,4083,117,117,117,0,0,0,0,0,0,0,64,0,7488
363,-1,0,3812,0,363,3812,363,363,363,0,0,0,0,0,0,0,65,0,23595
216,-1,0,0,537,216,0,0,216,216,0,0,0,0,0,0,0,31,0,6696
193,386,0,1938,0,193,1938,193,0,193,0,0,0,0,0,0,193,55,0,10615
370,-1,0,0,5,370,5,370,370,370,0,0,0,0,0,0,0,34,0,12580
532,461,0,9131,0,532,0,0,532,532,0,0,0,0,0,0,0,49,0,26068
307,-1,0,0,2209,307,2209,307,307,307,0,0,0,0,0,0,0,49,0,15043
197,118,0,0,0,197,1080,197,197,197,0,0,0,0,0,0,0,69,0,13593
280,-1,0,0,0,280,0,280,280,0,0,0,0,0,0,0,0,60,0,16800
441,-1,0,0,443,441,443,441,441,441,0,0,0,0,0,0,0,67,0,29547
431,-1,0,0,629,431,629,431,431,431,0,0,0,0,0,0,0,49,0,21119
220,117,0,256,0,220,256,220,220,220,0,0,0,0,0,0,0,56,0,12320
578,-1,0,0,0,578,6320,578,578,0,0,0,0,0,0,0,0,67,0,38726
250,107,0,0,1458,250,1458,250,250,250,0,0,0,0,0,0,0,57,0,14250
207,-1,0,0,0,207,0,207,207,207,0,0,0,0,0,0,0,58,0,12006
574,84,0,132,0,574,132,574,574,574,0,0,0,0,0,0,574,43,0,24682
399,183,0,1612,0,399,1612,399,399,399,0,0,0,0,0,0,399,63,0,25137
65,-1,0,4111,0,65,4111,65,0,65,0,0,0,0,0,0,0,22,0,1430
2027,-1,0,0,553,2027,553,2027,2027,0,0,0,0,0,0,0,0,89,0,180403
238,-1,0,0,3704,238,3704,238,238,238,0,0,0,0,0,0,0,26,0,6188
768,141,0,0,2658,768,0,0,768,768,0,0,0,0,0,0,0,35,0,26880
225,-1,0,0,3411,225,3411,225,225,225,0,0,0,0,0,0,0,25,0,5625
89,-1,0,407,0,89,0,0,0,89,0,0,0,0,0,0,0,38,0,3382
263,84,0,0,0,263,0,0,0,263,0,0,0,0,0,0,0,51,0,13413
335,-1,0,1,0,335,1,335,335,335,0,0,0,0,0,0,0,59,0,19765
240,271,0,10905,0,240,10905,240,240,240,0,0,0,0,0,0,0,44,0,10560
164,-1,0,0,976,164,976,164,164,164,0,0,0,0,0,0,0,42,0,6888
170,-1,0,0,0,170,0,170,170,0,0,0,0,0,0,0,0,76,0,12920
634,-1,0,0,2531,634,2531,634,634,634,0,0,0,0,0,0,0,29,0,18386
232,-1,0,0,1270,232,1270,232,232,232,0,0,0,0,0,0,0,32,0,7424
145,84,0,0,5359,145,5359,145,145,145,0,0,0,0,0,0,145,30,0,4350
328,79,0,0,139,328,139,328,328,0,0,0,0,0,0,0,0,39,0,12792
195,197,0,10596,0,195,10596,195,195,195,0,0,0,0,0,0,0,38,0,7410
321,-1,0,5871,0,321,5871,321,321,321,0,0,0,0,0,0,0,36,0,11556
196,-1,0,80,0,196,80,196,196,196,0,0,0,0,0,0,0,47,0,9212
65,-1,0,1,0,65,1,65,65,65,0,0,0,0,0,0,0,81,0,5265
338,-1,0,0,691,338,691,338,338,338,0,0,0,0,0,0,0,22,0,7436
262,112,0,0,4859,262,4859,262,262,262,0,0,0,0,0,0,0,34,0,8908
329,199,0,67,0,329,67,329,329,329,0,0,0,0,0,0,0,28,0,9212
84,-1,0,0,0,84,10253,84,84,0,0,0,0,0,0,0,0,74,0,6216
267,-1,0,0,347,267,347,267,267,267,0,0,0,0,0,0,0,25,0,6675
474,-1,0,0,9962,474,9962,474,474,474,0,0,0,0,0,0,0,34,0,16116
377,90,0,0,2239,377,2239,377,377,377,0,0,0,0,0,0,377,59,0,22243
928,-1,0,0,1978,928,0,0,928,928,0,0,0,0,0,0,0,59,0,54752
110,-1,0,0,0,110,0,110,110,110,0,0,0,0,0,0,0,63,0,6930
217,87,0,0,11862,217,11862,217,217,217,0,0,0,0,0,0,0,27,0,5859
168,-1,0,1797,0,168,0,0,168,168,0,0,0,0,0,0,0,51,0,8568
131,-1,0,0,8514,131,8514,131,131,131,0,0,0,0,0,0,0,33,0,4323
147,90,0,1925,0,147,1925,147,147,147,0,0,0,0,0,0,0,28,0,4116
158,-1,0,0,0,158,0,0,158,158,0,0,0,0,0,0,0,62,0,9796
151,-1,0,0,3186,151,3186,151,151,151,0,0,0,0,0,0,0,43,0,6493
157,-1,0,0,24,157,24,157,157,157,0,0,0,0,0,0,0,50,0,7850
99,79,0,228,0,99,228,99,99,99,0,0,0,0,0,0,0,24,0,2376
91,-1,0,0,0,91,519,91,91,0,0,0,0,0,0,0,0,73,0,6643
195,-1,0,0,1756,195,1756,195,195,195,0,0,0,0,0,0,0,35,0,6825
184,-1,0,4068,0,184,4068,184,184,184,0,0,0,0,0,0,0,45,0,8280
201,204,0,0,0,201,0,201,201,201,0,0,0,0,0,0,0,33,0,6633
293,90,0,368,0,293,368,293,293,293,0,0,0,0,0,0,0,46,0,13478
65,-1,0,0,1010,65,0,0,65,65,0,0,0,0,0,0,0,48,0,3120
64,-1,0,385,0,64,385,64,64,64,0,0,0,0,0,0,0,58,0,3712
63,85,0,1406,0,63,0,0,63,63,0,0,0,0,0,0,63,34,0,2142
78,-1,0,0,197,78,197,78,78,78,0,0,0,0,0,0,0,34,0,2652
75,-1,0,781,0,75,781,75,75,75,0,0,0,0,0,0,0,37,0,2775
180,-1,0,967,0,180,967,180,180,180,0,0,0,0,0,0,0,61,0,10980
273,90,0,0,0,273,0,0,273,273,0,0,0,0,0,0,273,42,0,11466
487,-1,0,1746,0,487,1746,487,487,487,0,0,0,0,0,0,0,21,0,10227
